NACA2412 : [800panels,Half cosine x-spacing]
          1 -1.6616e-17                     
   0.036409   -0.026563                     
    0.03788    -0.02699                     
   0.039379   -0.027411                     
   0.040906   -0.027826                     
    0.04246   -0.028236                     
   0.044042   -0.028639                     
   0.045651   -0.029036                     
   0.047287   -0.029428                     
   0.048951   -0.029813                     
   0.050641   -0.030193                     
   0.052358   -0.030567                     
   0.054102   -0.030934                     
   0.055872   -0.031296                     
   0.057669   -0.031651                     
   0.059493   -0.032001                     
   0.061342   -0.032345                     
   0.063218   -0.032682                     
    0.06512   -0.033014                     
   0.067048    -0.03334                     
   0.069001   -0.033659                     
   0.070981   -0.033973                     
   0.072985    -0.03428                     
   0.075016   -0.034582                     
   0.077071   -0.034878                     
   0.079152   -0.035168                     
   0.081257   -0.035451                     
   0.083388   -0.035729                     
   0.085543   -0.036001                     
   0.087723   -0.036267                     
   0.089927   -0.036527                     
   0.092156    -0.03678                     
   0.094409   -0.037028                     
   0.096686    -0.03727                     
   0.098987   -0.037507                     
    0.10131   -0.037737                     
    0.10366   -0.037961                     
    0.10603    -0.03818                     
    0.10843   -0.038392                     
    0.11085   -0.038599                     
    0.11329     -0.0388                     
    0.11575   -0.038995                     
    0.11824   -0.039185                     
    0.12075   -0.039368                     
    0.12328   -0.039546                     
    0.12584   -0.039718                     
    0.12841   -0.039884                     
    0.13101   -0.040045                     
    0.13363     -0.0402                     
    0.13627   -0.040349                     
    0.13894   -0.040493                     
    0.14162   -0.040631                     
    0.14433   -0.040764                     
    0.14706   -0.040891                     
     0.1498   -0.041012                     
    0.15257   -0.041129                     
    0.15536   -0.041239                     
    0.15817   -0.041345                     
      0.161   -0.041444                     
    0.16385   -0.041539                     
    0.16672   -0.041628                     
    0.16961   -0.041712                     
    0.17252   -0.041791                     
    0.17545   -0.041864                     
     0.1784   -0.041933                     
    0.18137   -0.041996                     
    0.18435   -0.042054                     
    0.18736   -0.042108                     
    0.19038   -0.042156                     
    0.19342   -0.042199                     
    0.19648   -0.042238                     
    0.19956   -0.042271                     
    0.20266     -0.0423                     
    0.20577   -0.042324                     
     0.2089   -0.042343                     
    0.21205   -0.042358                     
    0.21521   -0.042368                     
     0.2184   -0.042374                     
     0.2216   -0.042375                     
    0.22481   -0.042372                     
    0.22804   -0.042364                     
    0.23129   -0.042352                     
    0.23456   -0.042335                     
    0.23784   -0.042315                     
    0.24113    -0.04229                     
    0.24444   -0.042261                     
    0.24777   -0.042228                     
    0.25111   -0.042191                     
    0.25447   -0.042151                     
    0.25784   -0.042106                     
    0.26122   -0.042058                     
    0.26462   -0.042005                     
    0.26803   -0.041949                     
    0.27146    -0.04189                     
     0.2749   -0.041827                     
    0.27836    -0.04176                     
    0.28183   -0.041691                     
    0.28531   -0.041617                     
     0.2888   -0.041541                     
    0.29231   -0.041461                     
    0.29583   -0.041378                     
    0.29936   -0.041292                     
     0.3029   -0.041203                     
    0.30646   -0.041111                     
    0.31003   -0.041016                     
    0.31361   -0.040918                     
     0.3172   -0.040817                     
     0.3208   -0.040714                     
    0.32441   -0.040608                     
    0.32803     -0.0405                     
    0.33167   -0.040389                     
    0.33531   -0.040276                     
    0.33897   -0.040161                     
    0.34263   -0.040043                     
     0.3463   -0.039923                     
    0.34999     -0.0398                     
    0.35368   -0.039676                     
    0.35738    -0.03955                     
    0.36109   -0.039422                     
    0.36481   -0.039292                     
    0.36853    -0.03916                     
    0.37227   -0.039027                     
    0.37601   -0.038892                     
    0.37976   -0.038755                     
    0.38352   -0.038617                     
    0.38729   -0.038477                     
    0.39106   -0.038336                     
    0.39484   -0.038194                     
    0.39863    -0.03805                     
    0.40244   -0.037905                     
    0.40627   -0.037757                     
     0.4101   -0.037606                     
    0.41395   -0.037452                     
    0.41779   -0.037294                     
    0.42164   -0.037134                     
     0.4255   -0.036972                     
    0.42936   -0.036806                     
    0.43323   -0.036638                     
     0.4371   -0.036467                     
    0.44097   -0.036293                     
    0.44485   -0.036117                     
    0.44873   -0.035938                     
    0.45262   -0.035757                     
    0.45651   -0.035574                     
     0.4604   -0.035388                     
    0.46429     -0.0352                     
    0.46819   -0.035009                     
    0.47209   -0.034817                     
    0.47599   -0.034622                     
    0.47989   -0.034426                     
    0.48379   -0.034227                     
    0.48769   -0.034027                     
     0.4916   -0.033824                     
    0.49551    -0.03362                     
    0.49941   -0.033414                     
    0.50332   -0.033206                     
    0.50723   -0.032997                     
    0.51113   -0.032786                     
    0.51504   -0.032573                     
    0.51894   -0.032359                     
    0.52285   -0.032143                     
    0.52675   -0.031926                     
    0.53065   -0.031708                     
    0.53455   -0.031488                     
    0.53845   -0.031267                     
    0.54235   -0.031045                     
    0.54624   -0.030821                     
    0.55013   -0.030597                     
    0.55402   -0.030371                     
    0.55791   -0.030144                     
    0.56179   -0.029917                     
    0.56567   -0.029688                     
    0.56954   -0.029459                     
    0.57342   -0.029229                     
    0.57728   -0.028997                     
    0.58114   -0.028766                     
      0.585   -0.028533                     
    0.58885     -0.0283                     
     0.5927   -0.028066                     
    0.59654   -0.027831                     
    0.60038   -0.027596                     
    0.60421   -0.027361                     
    0.60803   -0.027125                     
    0.61185   -0.026888                     
    0.61566   -0.026651                     
    0.61947   -0.026414                     
    0.62326   -0.026176                     
    0.62705   -0.025938                     
    0.63084     -0.0257                     
    0.63461   -0.025462                     
    0.63838   -0.025224                     
    0.64214   -0.024985                     
    0.64589   -0.024746                     
    0.64963   -0.024507                     
    0.65336   -0.024269                     
    0.65708    -0.02403                     
     0.6608   -0.023791                     
     0.6645   -0.023552                     
    0.66819   -0.023313                     
    0.67188   -0.023075                     
    0.67555   -0.022836                     
    0.67921   -0.022598                     
    0.68287    -0.02236                     
    0.68651   -0.022122                     
    0.69014   -0.021884                     
    0.69376   -0.021647                     
    0.69736    -0.02141                     
    0.70096   -0.021173                     
    0.70454   -0.020937                     
    0.70811   -0.020701                     
    0.71167   -0.020466                     
    0.71522   -0.020231                     
    0.71875   -0.019996                     
    0.72227   -0.019762                     
    0.72577   -0.019529                     
    0.72927   -0.019296                     
    0.73275   -0.019063                     
    0.73621   -0.018831                     
    0.73966     -0.0186                     
    0.74309   -0.018369                     
    0.74652   -0.018139                     
    0.74992    -0.01791                     
    0.75331   -0.017681                     
    0.75669   -0.017453                     
    0.76005   -0.017226                     
    0.76339      -0.017                     
    0.76672   -0.016774                     
    0.77003   -0.016549                     
    0.77332   -0.016325                     
     0.7766   -0.016102                     
    0.77986    -0.01588                     
    0.78311   -0.015658                     
    0.78634   -0.015437                     
    0.78955   -0.015218                     
    0.79274   -0.014999                     
    0.79591   -0.014781                     
    0.79907   -0.014564                     
    0.80221   -0.014348                     
    0.80533   -0.014133                     
    0.80843   -0.013919                     
    0.81151   -0.013706                     
    0.81457   -0.013494                     
    0.81762   -0.013284                     
    0.82064   -0.013074                     
    0.82365   -0.012865                     
    0.82663   -0.012658                     
     0.8296   -0.012451                     
    0.83254   -0.012246                     
    0.83547   -0.012042                     
    0.83837   -0.011839                     
    0.84125   -0.011637                     
    0.84412   -0.011437                     
    0.84696   -0.011237                     
    0.84978   -0.011039                     
    0.85258   -0.010842                     
    0.85535   -0.010647                     
    0.85811   -0.010452                     
    0.86084   -0.010259                     
    0.86355   -0.010068                     
    0.86624  -0.0098771                     
    0.86891  -0.0096881                     
    0.87155  -0.0095004                     
    0.87417  -0.0093141                     
    0.87677  -0.0091291                     
    0.87934  -0.0089456                     
    0.88189  -0.0087635                     
    0.88442  -0.0085828                     
    0.88692  -0.0084036                     
     0.8894  -0.0082259                     
    0.89186  -0.0080496                     
    0.89429  -0.0078748                     
     0.8967  -0.0077015                     
    0.89908  -0.0075298                     
    0.90144  -0.0073596                     
    0.90378  -0.0071909                     
    0.90609  -0.0070239                     
    0.90837  -0.0068584                     
    0.91063  -0.0066945                     
    0.91286  -0.0065323                     
    0.91507  -0.0063716                     
    0.91725  -0.0062126                     
    0.91941  -0.0060553                     
    0.92154  -0.0058997                     
    0.92364  -0.0057458                     
    0.92572  -0.0055935                     
    0.92778   -0.005443                     
     0.9298  -0.0052943                     
     0.9318  -0.0051473                     
    0.93377   -0.005002                     
    0.93572  -0.0048586                     
    0.93764  -0.0047169                     
    0.93953  -0.0045771                     
    0.94139  -0.0044391                     
    0.94323   -0.004303                     
    0.94504  -0.0041687                     
    0.94682  -0.0040363                     
    0.94858  -0.0039058                     
     0.9503  -0.0037771                     
      0.952  -0.0036504                     
    0.95367  -0.0035257                     
    0.95532  -0.0034029                     
    0.95693   -0.003282                     
    0.95852  -0.0031632                     
    0.96007  -0.0030463                     
     0.9616  -0.0029314                     
     0.9631  -0.0028186                     
    0.96458  -0.0027078                     
    0.96602   -0.002599                     
    0.96743  -0.0024923                     
    0.96882  -0.0023876                     
    0.97017  -0.0022851                     
     0.9715  -0.0021847                     
     0.9728  -0.0020863                     
    0.97407  -0.0019901                     
     0.9753   -0.001896                     
    0.97651  -0.0018041                     
    0.97769  -0.0017144                     
    0.97884  -0.0016268                     
    0.97996  -0.0015414                     
    0.98105  -0.0014582                     
    0.98211  -0.0013772                     
    0.98314  -0.0012984                     
    0.98415  -0.0012219                     
    0.98512  -0.0011476                     
    0.98606  -0.0010756                     
    0.98697  -0.0010058                     
    0.98785 -0.00093826                     
    0.98869 -0.00087302                     
    0.98951 -0.00081008                     
     0.9903 -0.00074943                     
    0.99106 -0.00069109                     
    0.99179 -0.00063507                     
    0.99248 -0.00058137                     
    0.99315    -0.00053                     
    0.99379 -0.00048097                     
    0.99439 -0.00043428                     
    0.99496 -0.00038995                     
    0.99551 -0.00034798                     
    0.99602 -0.00030837                     
